"","id","schid","tchid","tchexper","absent","readscore","mathscore","totalscore","boy","white_asian","black","tchwhite","tchmasters","freelunch","schurban","schrural","small","regular","aide"
"307",11659,128068,12806802,1,0,434,439,873,0,1,0,1,0,1,0,1,0,1,0
"308",11664,166203,16620301,11,3,414,454,868,1,1,0,1,0,0,1,0,1,0,0
"309",11666,165199,16519903,12,6,418,459,877,0,1,0,1,1,0,1,0,0,0,1
"310",11669,234628,23462804,10,3,413,454,867,1,1,0,1,1,1,0,1,1,0,0
"311",11670,168211,16821104,8,23,378,405,783,0,1,0,1,0,1,0,1,1,0,0
"312",11672,168214,16821403,16,5,439,520,959,0,1,0,1,0,0,0,1,0,1,0
"313",11674,259915,25991502,15,12,451,536,987,1,1,0,1,0,0,0,1,0,0,1
"314",11678,264945,26494501,17,8,485,576,1061,1,1,0,1,0,0,0,0,0,0,1
"315",11681,262937,26293704,8,13,458,559,1017,1,1,0,1,1,0,0,0,1,0,0
"316",11698,193423,19342302,12,6,439,547,986,0,1,0,1,0,1,0,1,1,0,0
"317",11701,221571,22157105,7,6,397,405,802,1,0,1,1,0,1,0,1,0,0,1
"318",11703,209510,20951003,13,17,416,468,884,0,1,0,1,0,1,0,1,0,0,1
"319",11704,221571,22157102,3,6,402,412,814,1,1,0,1,0,0,0,1,1,0,0
"320",11705,225585,22558501,13,5,439,536,975,1,1,0,1,1,0,0,1,0,1,0
"321",11707,228606,22860602,13,5,437,547,984,1,1,0,1,0,0,0,1,0,1,0
"322",11708,234628,23462803,9,70,403,444,847,1,1,0,1,1,1,0,1,0,0,1
"323",11711,168211,16821103,15,17,418,444,862,1,1,0,1,1,1,0,1,1,0,0
"324",11712,244745,24474504,15,6,414,478,892,1,0,1,0,1,1,0,0,0,0,1
"325",11722,112038,11203803,17,3,407,463,870,1,0,1,1,0,0,1,0,0,0,1
"326",11725,128079,12807902,8,16,416,484,900,1,1,0,1,0,1,0,1,0,0,1
"327",11733,123056,12305602,6,17,413,444,857,1,1,0,1,1,1,0,1,1,0,0
"328",11734,169231,16923101,9,48,447,473,920,1,1,0,1,0,1,1,0,0,0,1
"329",11737,166203,16620302,13,19,439,463,902,1,1,0,1,1,0,1,0,0,1,0
"330",11739,169229,16922903,13,18,413,423,836,1,0,1,1,1,1,0,0,0,1,0
"331",11742,169229,16922903,13,8,451,473,924,1,1,0,1,1,0,0,0,0,1,0
"332",11744,169229,16922904,5,2,436,468,904,1,1,0,0,0,0,0,0,0,0,1
"333",11750,189378,18937802,2,0,405,434,839,1,1,0,1,0,0,0,1,1,0,0
"334",11755,205489,20548903,3,0,474,626,1100,1,1,0,1,0,0,0,0,0,0,1
"335",11756,205491,20549104,17,3,421,463,884,1,1,0,1,0,0,0,0,0,0,1
"336",11763,215533,21553304,9,8,400,439,839,1,1,0,1,0,0,0,1,0,0,1
"337",11769,221574,22157402,8,10,410,423,833,1,1,0,1,1,0,0,1,0,0,1
"338",11784,193422,19342203,11,11,461,513,974,1,1,0,1,0,0,0,1,0,1,0
"339",11787,168211,16821101,10,11,433,478,911,0,0,1,1,0,1,0,1,0,1,0
"340",11793,128076,12807602,8,7,413,399,812,1,1,0,1,0,0,0,0,0,1,0
"341",11795,164198,16419801,13,13,447,520,967,1,1,0,1,1,0,0,1,0,0,1
"342",11797,166203,16620301,11,6,414,434,848,1,1,0,1,0,1,1,0,1,0,0
"343",11798,166203,16620301,11,15,425,429,854,1,0,1,1,0,1,1,0,1,0,0
"344",11815,216536,21653603,8,14,425,500,925,1,1,0,1,1,0,0,1,1,0,0
"345",11817,169219,16921903,18,4,476,536,1012,0,1,0,1,0,0,0,0,0,0,1
"346",11820,221574,22157401,1,1,428,459,887,0,1,0,1,0,0,0,1,1,0,0
"347",11829,203452,20345202,11,2,580,576,1156,1,1,0,1,0,0,0,1,0,1,0
"348",11831,189382,18938202,15,7,461,489,950,1,1,0,1,0,0,0,0,0,1,0
"349",11832,205491,20549104,17,11,418,520,938,1,1,0,1,0,0,0,0,0,0,1
"350",11833,201449,20144903,6,30,407,405,812,0,0,1,1,1,1,0,1,0,1,0
"351",11838,205491,20549103,3,4,422,449,871,1,1,0,1,0,0,0,0,0,1,0
"352",11843,203452,20345203,19,22,410,454,864,1,1,0,1,0,1,0,1,1,0,0
"353",11856,215533,21553302,15,22,492,559,1051,0,1,0,1,1,0,0,1,0,1,0
"354",11862,193423,19342304,13,22,425,444,869,1,1,0,1,1,1,0,1,0,1,0
"355",11865,193422,19342202,8,17,483,559,1042,1,1,0,1,0,0,0,1,1,0,0
"356",11869,221571,22157102,3,24,397,439,836,1,0,1,1,0,1,0,1,1,0,0
"357",11870,209510,20951005,15,16,430,489,919,1,1,0,1,0,0,0,1,1,0,0
"358",11871,221571,22157101,3,8,405,399,804,0,1,0,0,0,1,0,1,0,1,0
"359",11875,228606,22860602,13,13,427,478,905,0,1,0,1,0,0,0,1,0,1,0
"360",11876,162184,16218404,2,6,405,513,918,1,1,0,1,0,1,0,1,1,0,0
"361",11881,208503,20850302,8,4,400,418,818,0,1,0,1,1,0,0,1,1,0,0
"362",11882,193422,19342202,8,3,433,473,906,1,1,0,1,0,0,0,1,1,0,0
"363",11883,244799,24479901,10,17,425,463,888,1,0,1,1,1,0,0,0,0,0,1
"364",11886,244776,24477608,3,14,453,528,981,1,0,1,0,0,1,1,0,1,0,0
"365",11891,257899,25789901,13,12,439,506,945,0,1,0,1,1,1,0,1,0,1,0
"366",11892,257899,25789902,13,25,419,478,897,1,1,0,1,1,0,0,1,1,0,0
"367",11894,257899,25789901,13,9,450,494,944,1,1,0,1,1,0,0,1,0,1,0
"368",11895,257905,25790505,14,12,470,547,1017,1,1,0,1,0,1,1,0,0,0,1
"369",11899,221574,22157404,2,5,428,468,896,1,0,1,1,0,0,0,1,0,1,0
"370",11901,221574,22157402,8,4,419,468,887,1,1,0,1,1,1,0,1,0,0,1
"371",11902,166203,16620302,13,14,439,454,893,1,1,0,1,1,1,1,0,0,1,0
"372",11907,130085,13008502,7,16,483,602,1085,1,1,0,1,1,0,0,0,1,0,0
"373",11910,164198,16419803,4,6,398,439,837,1,1,0,1,1,1,0,1,0,1,0
"374",11913,209510,20951003,13,3,472,520,992,1,1,0,1,0,0,0,1,0,0,1
"375",11914,164198,16419802,12,16,470,576,1046,0,1,0,1,1,0,0,1,1,0,0
"376",11916,165199,16519903,12,5,443,547,990,0,1,0,1,1,0,1,0,0,0,1
"377",11917,164198,16419803,4,5,421,449,870,1,0,1,1,1,1,0,1,0,1,0
"378",11919,165199,16519901,12,14,476,576,1052,1,1,0,1,1,0,1,0,1,0,0
"379",11920,165199,16519901,12,14,474,536,1010,1,1,0,1,1,0,1,0,1,0,0
"380",11921,166203,16620302,13,6,407,463,870,1,1,0,1,1,1,1,0,0,1,0
"381",11926,169219,16921903,18,3,490,528,1018,1,1,0,1,0,0,0,0,0,0,1
"382",11927,262937,26293703,18,7,497,602,1099,1,1,0,1,1,0,0,0,1,0,0
"383",11934,169219,16921901,14,28,453,602,1055,0,1,0,1,0,1,0,0,1,0,0
"384",11937,169229,16922903,13,3,465,559,1024,1,1,0,1,1,0,0,0,0,1,0
"385",11938,169231,16923102,9,0,395,418,813,1,1,0,1,0,1,1,0,1,0,0
"386",11939,244839,24483905,11,6,448,528,976,1,1,0,0,0,0,0,0,1,0,0
"387",11940,264945,26494504,5,6,468,528,996,1,1,0,1,0,0,0,0,1,0,0
"388",11944,169229,16922904,5,4,405,494,899,1,0,1,0,0,1,0,0,0,0,1
"389",11946,221574,22157402,8,8,456,489,945,0,1,0,1,1,0,0,1,0,0,1
"390",11948,169219,16921903,18,0,476,520,996,0,1,0,1,0,0,0,0,0,0,1
"391",11949,216536,21653605,1,4,439,500,939,1,1,0,1,0,0,0,1,0,1,0
"392",11952,201449,20144902,12,6,437,528,965,1,1,0,1,1,0,0,1,0,0,1
"393",11956,169280,16928003,7,4,440,484,924,0,1,0,1,0,0,0,0,0,0,1
"394",11957,169229,16922906,16,10,430,473,903,1,1,0,0,0,1,0,0,1,0,0
"395",11959,201449,20144902,12,7,422,506,928,1,1,0,1,1,0,0,1,0,0,1
"396",11961,180344,18034405,1,3,453,528,981,0,1,0,1,0,0,1,0,1,0,0
"397",11962,203452,20345202,11,35,395,449,844,0,1,0,1,0,1,0,1,0,1,0
"398",11964,189382,18938203,14,14,433,484,917,1,1,0,1,1,0,0,0,0,0,1
"399",11965,189378,18937804,12,16,410,392,802,0,1,0,1,0,1,0,1,1,0,0
"400",11967,218562,21856203,11,5,440,468,908,0,1,0,1,0,0,1,0,1,0,0
"401",11970,189396,18939601,5,60,408,412,820,0,1,0,1,1,0,0,1,1,0,0
"402",11973,201449,20144903,6,9,425,429,854,0,1,0,1,1,0,0,1,0,1,0
"403",11974,201449,20144901,4,9,460,547,1007,1,1,0,1,1,0,0,1,1,0,0
"404",11976,205488,20548802,12,35,421,484,905,1,1,0,1,0,0,0,0,0,1,0
"405",11977,205489,20548903,3,6,419,434,853,0,1,0,1,0,0,0,0,0,0,1
"406",11979,128076,12807601,0,13,451,506,957,1,1,0,1,0,0,0,0,1,0,0
"407",11980,205491,20549104,17,12,416,494,910,0,1,0,1,0,0,0,0,0,0,1
"408",11987,193423,19342301,6,19,400,405,805,1,1,0,1,0,1,0,1,1,0,0
"409",11988,215533,21553304,9,11,463,576,1039,0,1,0,1,0,0,0,1,0,0,1
"410",11989,215533,21553302,15,6,419,506,925,1,0,1,1,1,1,0,1,0,1,0
"411",11990,215533,21553301,3,29,439,484,923,0,1,0,1,0,0,0,1,0,0,1
"412",11991,193422,19342202,8,23,416,468,884,1,1,0,1,0,0,0,1,1,0,0
"413",11992,259915,25991501,11,5,437,473,910,1,1,0,1,1,0,0,1,1,0,0
"414",11995,193422,19342201,9,26,458,484,942,1,1,0,1,0,0,0,1,0,0,1
"415",11998,259915,25991503,5,11,430,528,958,1,1,0,1,1,1,0,1,0,1,0
"416",11999,215533,21553301,3,12,463,528,991,0,1,0,1,0,0,0,1,0,0,1
"417",12000,159171,15917105,16,16,445,500,945,1,1,0,1,1,1,0,1,0,1,0
"418",12001,170295,17029504,1,NA,416,468,884,1,1,0,1,0,1,0,1,1,0,0
"419",12002,215533,21553305,4,14,400,423,823,1,1,0,1,0,0,0,1,1,0,0
"420",12003,159171,15917101,10,12,424,444,868,1,0,1,1,0,1,0,1,0,0,1
"421",12005,209510,20951002,3,11,413,439,852,0,1,0,1,0,0,0,1,0,0,1
"422",12007,221571,22157105,7,5,437,444,881,1,1,0,1,0,0,0,1,0,0,1
"423",12008,221571,22157103,13,1,410,500,910,0,1,0,1,1,0,0,1,0,1,0
"424",12010,209510,20951002,3,38,411,418,829,0,1,0,1,0,0,0,1,0,0,1
"425",12013,225585,22558504,13,2,422,473,895,1,1,0,1,1,1,0,1,0,0,1
"426",12014,228606,22860603,12,7,437,513,950,1,1,0,1,0,0,0,1,1,0,0
"427",12015,228606,22860601,8,8,424,547,971,0,1,0,1,1,0,0,1,0,0,1
"428",12016,231616,23161603,20,5,455,506,961,0,1,0,1,0,1,0,1,0,1,0
"429",12023,180344,18034402,0,0,427,459,886,0,1,0,1,0,1,1,0,0,0,1
"430",12024,244776,24477603,5,6,408,429,837,1,0,1,0,0,1,1,0,0,0,1
"431",12028,244727,24472701,21,1,463,494,957,0,0,1,1,0,0,0,0,1,0,0
"432",12036,130085,13008504,11,10,465,576,1041,1,1,0,1,0,0,0,0,1,0,0
"433",12038,216536,21653601,2,1,410,439,849,1,1,0,1,0,1,0,1,0,1,0
"434",12040,252885,25288504,9,18,391,429,820,0,1,0,1,0,1,0,1,0,0,1
"435",12045,257905,25790506,8,5,437,454,891,0,1,0,1,0,1,1,0,0,1,0
"436",12046,253888,25388802,0,20,428,494,922,1,1,0,1,0,0,0,1,0,1,0
"437",12047,257905,25790506,8,3,522,559,1081,0,1,0,1,0,0,1,0,0,1,0
"438",12048,257905,25790502,14,13,403,434,837,1,1,0,1,0,1,1,0,1,0,0
"439",12050,180344,18034401,5,3,425,484,909,1,1,0,1,0,0,1,0,0,1,0
"440",12051,261927,26192702,13,21,443,489,932,0,1,0,1,1,0,0,1,0,1,0
"441",12055,112038,11203802,6,5,419,463,882,1,1,0,1,1,0,1,0,0,1,0
"442",12056,261927,26192701,11,7,472,513,985,1,1,0,1,1,0,0,1,0,0,1
"443",12057,130085,13008502,7,0,391,439,830,1,1,0,1,1,1,0,0,1,0,0
"444",12060,128068,12806802,1,15,422,459,881,0,1,0,1,0,1,0,1,0,1,0
"445",12062,161183,16118305,8,21,453,559,1012,1,1,0,1,0,1,0,1,0,1,0
"446",12063,161176,16117602,2,20,402,449,851,1,1,0,1,0,1,0,1,0,0,1
"447",12066,168214,16821402,6,5,443,520,963,0,1,0,1,1,0,0,1,0,0,1
"448",12067,123056,12305603,16,5,443,500,943,0,1,0,1,0,0,0,1,0,1,0
"449",12068,168214,16821402,6,14,437,547,984,0,1,0,1,1,0,0,1,0,0,1
"450",12069,168214,16821403,16,2,427,454,881,0,1,0,1,0,0,0,1,0,1,0
"451",12070,168211,16821102,27,5,434,536,970,1,1,0,1,0,0,0,1,0,0,1
"452",12072,168211,16821105,14,7,408,494,902,0,1,0,1,0,1,0,1,0,0,1
"453",12073,168211,16821102,27,22,430,468,898,1,1,0,1,0,1,0,1,0,0,1
"454",12079,168211,16821104,8,18,450,528,978,0,1,0,1,0,1,0,1,1,0,0
"455",12081,261927,26192704,11,19,419,489,908,1,1,0,1,1,0,0,1,0,1,0
"456",12085,169229,16922907,12,4,427,494,921,1,1,0,1,1,0,0,0,0,0,1
"457",12087,234628,23462804,10,6,460,576,1036,0,1,0,1,1,0,0,1,1,0,0
"458",12091,130085,13008502,7,5,418,459,877,0,1,0,1,1,0,0,0,1,0,0
"459",12092,261927,26192703,3,7,461,602,1063,1,1,0,1,0,0,0,1,1,0,0
"460",12093,262937,26293704,8,12,437,513,950,0,1,0,1,1,0,0,0,1,0,0
"461",12094,169229,16922907,12,27,428,478,906,0,0,1,1,1,1,0,0,0,0,1
"462",12097,201449,20144906,7,5,503,513,1016,1,1,0,1,0,0,0,1,1,0,0
"463",12099,262937,26293704,8,33,467,576,1043,1,1,0,1,1,0,0,0,1,0,0
"464",12104,169229,16922903,13,33,487,489,976,1,1,0,1,1,0,0,0,0,1,0
"465",12107,261927,26192702,13,1,442,547,989,0,1,0,1,1,0,0,1,0,1,0
"466",12108,221574,22157401,1,26,419,454,873,1,0,1,1,0,1,0,1,1,0,0
"467",12114,262937,26293701,16,10,518,520,1038,1,1,0,1,0,0,0,0,0,0,1
"468",12117,259915,25991503,5,8,440,513,953,0,1,0,1,1,0,0,1,0,1,0
"469",12124,257899,25789904,12,11,397,434,831,1,1,0,1,1,1,0,1,0,1,0
"470",12125,216536,21653602,13,9,460,559,1019,0,1,0,1,1,0,0,1,0,0,1
"471",12126,208503,20850302,8,11,443,500,943,1,1,0,1,1,0,0,1,1,0,0
"472",12127,259915,25991502,15,24,445,473,918,1,1,0,1,0,0,0,1,0,0,1
"473",12128,259915,25991503,5,20,424,506,930,1,1,0,1,1,1,0,1,0,1,0
"474",12130,189378,18937801,17,0,431,506,937,0,1,0,1,1,0,0,1,0,1,0
"475",12135,189378,18937804,12,9,448,494,942,0,1,0,1,0,1,0,1,1,0,0
"476",12136,191411,19141102,8,8,418,434,852,0,1,0,1,1,1,0,1,0,0,1
"477",12137,203452,20345201,19,15,448,513,961,1,1,0,1,0,0,0,1,1,0,0
"478",12138,212522,21252201,NA,8,428,463,891,1,1,0,0,0,0,1,0,0,0,1
"479",12141,205489,20548902,14,29,448,459,907,0,1,0,1,0,0,0,0,0,1,0
"480",12142,205489,20548902,14,8,443,520,963,1,1,0,1,0,0,0,0,0,1,0
"481",12144,218562,21856204,0,0,463,547,1010,0,1,0,1,0,0,1,0,0,1,0
"482",12145,212522,21252204,17,4,424,478,902,0,1,0,1,1,1,1,0,1,0,0
"483",12147,128068,12806803,11,16,410,463,873,1,1,0,1,0,0,0,1,0,0,1
"484",12149,205491,20549103,3,6,474,536,1010,0,1,0,1,0,0,0,0,0,1,0
"485",12154,208501,20850101,13,7,434,478,912,1,1,0,1,0,1,0,1,0,1,0
"486",12156,180344,18034404,13,17,447,528,975,1,1,0,1,1,0,1,0,1,0,0
"487",12159,215533,21553301,3,42,421,449,870,1,1,0,1,0,0,0,1,0,0,1
"488",12161,221574,22157402,8,1,425,478,903,1,1,0,1,1,0,0,1,0,0,1
"489",12165,225585,22558501,13,31,410,468,878,0,1,0,1,1,0,0,1,0,1,0
"490",12167,228606,22860602,13,18,437,463,900,1,1,0,1,0,1,0,1,0,1,0
"491",12168,228606,22860603,12,0,402,449,851,1,1,0,1,0,0,0,1,1,0,0
"492",12169,228606,22860601,8,12,430,559,989,0,1,0,1,1,0,0,1,0,0,1
"493",12170,228606,22860604,14,1,468,602,1070,1,1,0,1,0,0,0,1,1,0,0
"494",12171,228606,22860602,13,4,443,459,902,0,1,0,1,0,0,0,1,0,1,0
"495",12172,162184,16218403,6,13,405,484,889,0,1,0,1,1,1,0,1,1,0,0
"496",12176,162184,16218403,6,4,408,473,881,0,1,0,1,1,0,0,1,1,0,0
"497",12178,234628,23462803,9,6,467,506,973,1,0,1,1,1,0,0,1,0,0,1
"498",12179,165199,16519901,12,5,514,559,1073,1,1,0,1,1,0,1,0,1,0,0
"499",12180,165199,16519903,12,3,480,576,1056,0,1,0,1,1,0,1,0,0,0,1
"500",12184,193423,19342302,12,16,440,459,899,0,1,0,1,0,1,0,1,1,0,0
"501",12185,165199,16519902,3,4,483,559,1042,1,1,0,1,0,0,1,0,0,1,0
"502",12186,244818,24481803,11,10,403,468,871,1,0,1,1,1,1,1,0,0,0,1
"503",12187,244818,24481802,10,5,427,454,881,1,0,1,0,1,1,1,0,1,0,0
"504",12188,216536,21653602,13,11,545,520,1065,0,1,0,1,1,0,0,1,0,0,1
"505",12191,252885,25288504,9,24,403,444,847,1,1,0,1,0,1,0,1,0,0,1
"506",12192,169229,16922901,15,14,527,547,1074,1,1,0,1,1,0,0,0,1,0,0
"507",12193,252885,25288503,5,13,447,478,925,0,1,0,1,0,1,0,1,0,1,0
"508",12195,252885,25288504,9,6,436,536,972,1,1,0,1,0,0,0,1,0,0,1
"509",12198,253888,25388803,5,3,433,513,946,1,1,0,1,0,1,0,1,1,0,0
"510",12199,257899,25789901,13,17,425,444,869,1,1,0,1,1,0,0,1,0,1,0
"511",12202,259915,25991503,5,46,424,506,930,1,1,0,1,1,0,0,1,0,1,0
"512",12203,259915,25991502,15,21,407,463,870,0,1,0,1,0,0,0,1,0,0,1
"513",12204,244839,24483903,20,1,490,576,1066,1,1,0,0,0,0,0,0,0,1,0
"514",12205,261927,26192701,11,4,456,547,1003,1,1,0,1,1,0,0,1,0,0,1
"515",12206,221574,22157401,1,10,455,536,991,1,1,0,1,0,1,0,1,1,0,0
"516",12207,205490,20549002,11,8,390,339,729,1,0,1,1,0,1,1,0,0,0,1
"517",12208,234628,23462805,8,1,448,459,907,1,0,1,1,0,0,0,1,0,1,0
"518",12211,112038,11203801,12,5,398,412,810,1,0,1,1,1,1,1,0,1,0,0
"519",12213,128068,12806803,11,11,430,494,924,1,1,0,1,0,1,0,1,0,0,1
"520",12214,130085,13008503,8,2,425,484,909,0,1,0,1,1,0,0,0,0,0,1
"521",12215,128076,12807603,7,21,424,513,937,1,0,1,1,0,0,0,0,0,0,1
"522",12216,128076,12807603,7,16,416,468,884,1,1,0,1,0,0,0,0,0,0,1
"523",12217,128076,12807603,7,2,393,454,847,1,1,0,1,0,0,0,0,0,0,1
"524",12218,130085,13008503,8,22,402,459,861,0,1,0,1,1,0,0,0,0,0,1
"525",12219,128068,12806803,11,8,425,459,884,1,1,0,1,0,1,0,1,0,0,1
"526",12220,128068,12806803,11,14,405,454,859,0,1,0,1,0,1,0,1,0,0,1
"527",12221,130085,13008501,22,0,421,484,905,0,1,0,1,1,0,0,0,0,1,0
"528",12223,128076,12807603,7,15,428,484,912,0,1,0,1,0,0,0,0,0,0,1
"529",12226,257899,25789901,13,13,437,463,900,1,1,0,1,1,0,0,1,0,1,0
"530",12227,161183,16118306,16,19,461,536,997,1,1,0,1,0,0,0,1,1,0,0
"531",12228,161176,16117603,6,15,416,513,929,1,1,0,1,0,0,0,1,0,1,0
"532",12229,161183,16118306,16,22,447,489,936,1,1,0,1,0,0,0,1,1,0,0
"533",12232,166203,16620304,1,15,413,434,847,0,1,0,1,0,0,1,0,1,0,0
"534",12233,164198,16419802,12,10,461,528,989,1,1,0,1,1,1,0,1,1,0,0
"535",12234,166203,16620301,11,6,418,484,902,0,1,0,1,0,1,1,0,1,0,0
"536",12235,164198,16419802,12,8,428,520,948,1,1,0,1,1,1,0,1,1,0,0
"537",12236,165199,16519903,12,25,414,473,887,0,1,0,1,1,1,1,0,0,0,1
"538",12237,166203,16620304,1,27,437,484,921,0,1,0,1,0,0,1,0,1,0,0
"539",12239,165199,16519902,3,10,503,559,1062,0,1,0,1,0,0,1,0,0,1,0
"540",12240,166203,16620304,1,26,416,473,889,1,1,0,1,0,0,1,0,1,0,0
"541",12241,168211,16821101,10,5,416,473,889,0,1,0,1,0,1,0,1,0,1,0
"542",12242,168214,16821401,6,11,442,536,978,1,1,0,1,0,0,0,1,1,0,0
"543",12243,168211,16821102,27,13,418,459,877,1,1,0,1,0,0,0,1,0,0,1
"544",12244,264945,26494504,5,1,451,576,1027,1,1,0,1,0,0,0,0,1,0,0
"545",12245,169229,16922904,5,20,443,520,963,0,1,0,0,0,0,0,0,0,0,1
"546",12246,169280,16928001,12,18,388,375,763,1,1,0,1,1,1,0,0,1,0,0
"547",12247,169280,16928003,7,11,458,520,978,1,1,0,1,0,0,0,0,0,0,1
"548",12249,169280,16928003,7,16,468,559,1027,1,1,0,1,0,0,0,0,0,0,1
"549",12250,169229,16922905,10,5,527,547,1074,1,1,0,0,0,0,0,0,1,0,0
"550",12252,264945,26494502,3,2,456,547,1003,1,1,0,1,0,0,0,0,0,0,1
"551",12253,169280,16928002,13,7,419,439,858,0,1,0,1,1,0,0,0,0,1,0
"552",12254,264945,26494501,17,21,431,500,931,0,0,1,1,0,1,0,0,0,0,1
"553",12256,201449,20144901,4,9,503,559,1062,1,1,0,1,1,0,0,1,1,0,0
"554",12257,169229,16922907,12,9,450,528,978,1,1,0,1,1,0,0,0,0,0,1
"555",12258,169229,16922907,12,5,405,494,899,1,1,0,1,1,0,0,0,0,0,1
"556",12260,264945,26494503,3,3,450,520,970,1,1,0,1,0,0,0,0,0,1,0
"557",12261,257899,25789905,12,6,428,513,941,1,1,0,1,1,0,0,1,0,0,1
"558",12262,264945,26494501,17,7,448,513,961,1,1,0,1,0,0,0,0,0,0,1
"559",12264,262937,26293702,15,1,461,576,1037,1,1,0,1,1,0,0,0,0,1,0
"560",12265,169231,16923102,9,3,411,484,895,0,0,1,1,0,0,1,0,1,0,0
"561",12267,169229,16922904,5,24,532,576,1108,0,1,0,0,0,0,0,0,0,0,1
"562",12268,264945,26494504,5,9,453,536,989,1,1,0,1,0,0,0,0,1,0,0
"563",12269,169229,16922906,16,5,467,520,987,1,1,0,0,0,0,0,0,1,0,0
"564",12271,201449,20144901,4,3,507,576,1083,0,1,0,1,1,0,0,1,1,0,0
"565",12272,169280,16928002,13,5,518,520,1038,0,1,0,1,1,0,0,0,0,1,0
"566",12273,264945,26494501,17,6,451,559,1010,1,1,0,1,0,0,0,0,0,0,1
"567",12274,262937,26293701,16,4,445,536,981,1,1,0,1,0,0,0,0,0,0,1
"568",12275,169219,16921903,18,3,451,520,971,1,1,0,1,0,0,0,0,0,0,1
"569",12276,169219,16921903,18,5,474,520,994,0,1,0,1,0,0,0,0,0,0,1
"570",12281,261927,26192701,11,0,439,478,917,1,1,0,1,1,0,0,1,0,0,1
"571",12282,201449,20144905,10,2,461,500,961,1,1,0,1,0,0,0,1,0,1,0
"572",12283,201449,20144903,6,0,422,463,885,1,1,0,1,1,0,0,1,0,1,0
"573",12286,201449,20144902,12,2,427,520,947,1,1,0,1,1,0,0,1,0,0,1
"574",12287,123056,12305602,6,18,422,473,895,1,1,0,1,1,0,0,1,1,0,0
"575",12288,173312,17331201,11,24,492,536,1028,1,1,0,1,0,1,0,1,1,0,0
"576",12289,173312,17331202,11,8,463,489,952,1,1,0,1,1,0,0,1,0,1,0
"577",12290,173312,17331202,11,15,518,506,1024,0,1,0,1,1,0,0,1,0,1,0
"578",12291,173312,17331202,11,16,492,513,1005,0,1,0,1,1,1,0,1,0,1,0
"579",12292,209510,20951005,15,14,437,468,905,1,1,0,1,0,0,0,1,1,0,0
"580",12295,244801,24480104,20,9,431,520,951,1,1,0,1,1,0,0,0,1,0,0
"581",12296,231616,23161601,12,19,458,513,971,0,1,0,1,0,1,0,1,0,0,1
"582",12297,180344,18034403,11,10,433,454,887,1,0,1,1,0,1,1,0,0,0,1
"583",12298,180344,18034402,0,4,428,478,906,1,1,0,1,0,0,1,0,0,0,1
"584",12299,180344,18034405,1,13,413,473,886,0,1,0,1,0,1,1,0,1,0,0
"585",12300,257899,25789901,13,19,453,494,947,1,1,0,1,1,0,0,1,0,1,0
"586",12303,203452,20345201,19,19,450,500,950,0,1,0,1,0,0,0,1,1,0,0
"587",12304,191411,19141103,13,14,465,484,949,0,1,0,1,1,1,0,1,0,1,0
"588",12305,191411,19141101,8,1,456,494,950,0,1,0,1,1,1,0,1,1,0,0
"589",12306,203452,20345205,20,16,478,506,984,0,1,0,1,0,0,0,1,0,1,0
"590",12307,203457,20345701,12,11,510,513,1023,0,1,0,1,1,0,0,1,0,1,0
"591",12308,191411,19141101,8,2,458,506,964,0,1,0,1,1,0,0,1,1,0,0
"592",12312,189382,18938201,17,0,554,536,1090,0,1,0,1,1,0,0,0,1,0,0
"593",12313,189382,18938203,14,12,518,494,1012,0,1,0,1,1,0,0,0,0,0,1
"594",12314,189396,18939601,5,10,472,547,1019,1,1,0,1,1,0,0,1,1,0,0
"595",12316,189382,18938203,14,6,451,500,951,1,1,0,1,1,0,0,0,0,0,1
"596",12320,189396,18939602,4,17,430,520,950,0,1,0,1,0,0,0,1,0,1,0
"597",12321,189382,18938202,15,5,410,444,854,1,1,0,1,0,0,0,0,0,1,0
"598",12323,189378,18937804,12,3,456,513,969,0,1,0,1,0,0,0,1,1,0,0
"599",12324,189382,18938202,15,3,472,478,950,0,1,0,1,0,0,0,0,0,1,0
"600",12326,191411,19141103,13,3,427,463,890,0,1,0,1,1,1,0,1,0,1,0
"601",12327,191411,19141103,13,11,434,429,863,1,1,0,1,1,1,0,1,0,1,0
"602",12328,191411,19141102,8,21,443,423,866,1,1,0,1,1,1,0,1,0,0,1
"603",12330,170295,17029502,14,12,456,454,910,0,1,0,1,0,1,0,1,0,0,1
"604",12331,170295,17029502,14,8,428,463,891,1,1,0,1,0,1,0,1,0,0,1
"605",12332,159171,15917105,16,8,468,536,1004,0,1,0,1,1,0,0,1,0,1,0
"606",12333,203452,20345204,5,23,445,506,951,0,1,0,1,0,0,0,1,0,0,1
"607",12334,201449,20144904,7,23,472,536,1008,0,1,0,1,1,1,0,1,0,0,1
"608",12335,201449,20144902,12,24,472,536,1008,0,1,0,1,1,1,0,1,0,0,1
"609",12336,201449,20144903,6,7,424,506,930,1,1,0,1,1,1,0,1,0,1,0
"610",12337,201449,20144902,12,3,439,489,928,1,1,0,1,1,0,0,1,0,0,1
"611",12338,201449,20144903,6,9,425,463,888,1,1,0,1,1,0,0,1,0,1,0
"612",12339,201449,20144906,7,1,476,520,996,1,1,0,1,0,0,0,1,1,0,0
"613",12343,201449,20144902,12,2,439,459,898,1,0,1,1,1,0,0,1,0,0,1
"614",12345,203452,20345204,5,2,421,494,915,1,1,0,1,0,0,0,1,0,0,1
